date,quarter_num,year,hs_code,product_name,us_import_china,us_import_india,us_import_world,china_export_world,india_export_world,china_share_us,india_share_us,other_share_us,us_share_china_exports,us_share_india_exports,hhi_us_imports,concentration_level,diversification_score,us_import_china_growth,us_import_india_growth,us_import_world_growth,china_export_world_growth,india_export_world_growth,china_share_ma4,india_share_ma4,china_trend,india_trend,china_momentum,india_momentum,trade_intensity_china,trade_intensity_india,china_rca,india_rca,rca_advantage,china_dependency_risk,geopolitical_risk_score,risk_level,india_opportunity_score,china_india_ratio,analysis_timestamp,ntm_count,ntm_codes,has_sps,has_tbt,has_export_restriction,technical_measure_count,non_technical_count,ntm_severity
2020-Q3,20203,2020,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",1662,595252,2324206,249880,1101496,0.07,25.61,74.32,0.67,54.04,0.6179,HIGH,0.3821,,,,,,0.07,25.61,STABLE,STABLE,,,6.0332,490.1942,0.0558,3.2908,INDIA,0.07,38.57,LOW,62.69,0.0,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2020-Q4,20204,2020,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",2422,587018,2010185,356844,1091685,0.12,29.2,70.68,0.68,53.77,0.5848,HIGH,0.4152,45.73,-1.38,-13.51,42.81,-0.89,0.1,27.4,INCREASING,INCREASING,0.05,3.59,7.1184,563.9529,0.0854,4.7818,INDIA,0.12,37.6,LOW,76.19,0.0,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2021-Q1,20211,2021,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",2286,484264,1743985,194255,882625,0.13,27.77,72.1,1.18,54.87,0.597,HIGH,0.403,-5.62,-17.5,-13.24,-45.56,-19.15,0.11,27.53,INCREASING,INCREASING,0.01,-1.43,14.2261,663.2664,0.0564,2.9217,INDIA,0.13,37.97,LOW,58.16,0.0,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2021-Q2,20212,2021,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",4021,558525,3195294,209719,1345992,0.13,17.48,82.39,1.92,41.5,0.7094,HIGH,0.2906,75.9,15.33,83.22,7.96,52.5,0.11,25.02,INCREASING,DECREASING,0.0,-10.29,12.6506,273.7878,0.0368,2.1816,INDIA,0.13,41.35,MEDIUM,54.88,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2021-Q3,20213,2021,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",5938,821886,3051090,242154,1605571,0.19,26.94,72.87,2.45,51.19,0.6036,HIGH,0.3964,47.67,47.15,-4.51,15.47,19.29,0.14,25.35,INCREASING,INCREASING,0.06,9.46,16.9441,353.7137,0.0421,2.4276,INDIA,0.19,38.2,LOW,53.58,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2021-Q4,20214,2021,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",8429,830418,2950387,353575,1412217,0.29,28.15,71.56,2.38,58.8,0.5913,HIGH,0.4087,41.95,1.04,-3.3,46.01,-12.04,0.18,25.08,INCREASING,INCREASING,0.1,1.21,17.0349,420.1856,0.0614,2.2992,INDIA,0.29,37.88,LOW,51.85,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2022-Q1,20221,2022,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",6767,625542,2416510,163924,953516,0.28,25.89,73.83,4.13,65.6,0.6121,HIGH,0.3879,-19.72,-24.67,-18.1,-53.64,-32.48,0.22,24.62,INCREASING,INCREASING,-0.01,-2.26,36.0155,572.354,0.0397,1.4521,INDIA,0.28,38.5,LOW,44.28,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2022-Q2,20222,2022,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",5209,588362,3315105,172380,1405596,0.16,17.75,82.09,3.02,41.86,0.7054,HIGH,0.2946,-23.02,-5.94,37.19,5.16,47.41,0.23,24.68,DECREASING,DECREASING,-0.12,-8.14,19.2174,266.2022,0.0335,1.4395,INDIA,0.16,41.24,MEDIUM,47.36,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2022-Q3,20223,2022,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",2956,603461,2080616,188321,1406844,0.14,29.0,70.86,1.57,42.89,0.5862,HIGH,0.4138,-43.25,2.57,-37.24,9.25,0.09,0.22,25.2,DECREASING,INCREASING,-0.02,11.25,15.9052,434.6464,0.0534,2.5358,INDIA,0.14,37.66,LOW,53.81,0.0,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2022-Q4,20224,2022,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",5375,524450,1729272,302383,1132148,0.31,30.33,69.36,1.78,46.32,0.5731,HIGH,0.4269,81.83,-13.09,-16.89,60.57,-19.53,0.22,25.74,INCREASING,INCREASING,0.17,1.33,21.6712,564.758,0.0956,2.3447,INDIA,0.31,37.35,LOW,51.44,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2023-Q1,20231,2023,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",4615,426175,1522177,190151,966564,0.3,28.0,71.7,2.43,44.09,0.5925,HIGH,0.4075,-14.14,-18.74,-11.98,-37.12,-14.63,0.23,26.27,INCREASING,INCREASING,-0.01,-2.33,33.615,610.6846,0.0724,1.8271,INDIA,0.3,37.92,LOW,47.19,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2023-Q2,20232,2023,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",4353,446850,1981330,174793,1110123,0.22,22.55,77.23,2.49,40.25,0.6473,HIGH,0.3527,-5.68,4.85,30.16,-8.08,14.85,0.24,27.47,DECREASING,DECREASING,-0.08,-5.45,26.4992,428.3104,0.0535,1.9299,INDIA,0.22,39.53,LOW,50.37,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2023-Q3,20233,2023,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",2951,555809,2006419,180048,1274687,0.15,27.7,72.15,1.64,43.6,0.5973,HIGH,0.4027,-32.21,24.38,1.27,3.01,14.82,0.24,27.14,DECREASING,INCREASING,-0.07,5.15,17.222,458.1685,0.0509,2.0998,INDIA,0.15,37.99,LOW,49.98,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2023-Q4,20234,2023,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",4713,499573,1641212,269370,1092092,0.29,30.44,69.27,1.75,45.74,0.5725,HIGH,0.4275,59.71,-10.12,-18.2,49.61,-14.32,0.24,27.17,INCREASING,INCREASING,0.14,2.74,22.4754,587.6244,0.0906,2.4808,INDIA,0.29,37.32,LOW,52.75,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2024-Q1,20241,2024,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",3156,417902,1402574,155863,912071,0.23,29.8,69.97,2.02,45.82,0.5784,HIGH,0.4216,-33.04,-16.35,-14.54,-42.14,-16.48,0.22,27.62,INCREASING,INCREASING,-0.06,-0.64,30.4364,688.7234,0.0633,1.7906,INDIA,0.23,37.47,LOW,46.08,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2024-Q2,20242,2024,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",3101,399040,2145058,178059,1080044,0.14,18.6,81.26,1.74,36.95,0.6949,HIGH,0.3051,-1.74,-4.51,52.94,14.24,18.42,0.2,26.64,DECREASING,DECREASING,-0.09,-11.2,17.1168,363.1288,0.0512,1.6998,INDIA,0.14,40.92,MEDIUM,49.61,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2024-Q3,20243,2024,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",3286,545967,1842703,188106,1181162,0.18,29.63,70.19,1.75,46.22,0.5805,HIGH,0.4195,5.97,36.82,-14.1,5.64,9.36,0.21,27.12,DECREASING,INCREASING,0.04,11.03,19.9864,528.8425,0.0656,3.1505,INDIA,0.18,37.5,LOW,59.73,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2024-Q4,20244,2024,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",4555,536123,1772553,287319,1335012,0.26,30.25,69.49,1.59,40.16,0.5744,HIGH,0.4256,38.62,-1.8,-3.81,52.74,13.03,0.2,27.07,INCREASING,INCREASING,0.08,0.62,18.856,477.6446,0.0956,3.3875,INDIA,0.26,37.36,LOW,61.88,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2025-Q1,20251,2025,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",4101,525671,1690046,169887,1043887,0.24,31.1,68.66,2.41,50.36,0.5681,HIGH,0.4319,-9.97,-1.95,-4.65,-40.87,-21.81,0.2,27.4,INCREASING,INCREASING,-0.02,0.85,30.1131,628.1839,0.0726,2.4803,INDIA,0.24,37.16,LOW,52.46,0.01,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2025-Q2,20252,2025,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ...",1213,546771,2803732,193895,1320835,0.04,19.5,80.46,0.63,41.4,0.6854,HIGH,0.3146,-70.42,4.01,65.9,14.13,26.53,0.18,27.62,DECREASING,DECREASING,-0.2,-11.6,4.7042,311.2757,0.0506,1.9371,INDIA,0.04,39.4,LOW,51.59,0.0,2025-10-25 15:21:53,0,,0,0,0,0,0,NONE
2020-Q3,20203,2020,1006,Rice,7555,100196,335464,209342,2166760,2.25,29.87,67.88,3.61,4.62,0.5505,HIGH,0.4495,,,,,,2.25,29.87,STABLE,STABLE,,,226.8073,290.6153,0.3241,44.849,INDIA,2.25,37.64,LOW,78.95,0.08,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2020-Q4,20204,2020,1006,Rice,7295,73803,278252,180207,1934335,2.62,26.52,70.86,4.05,3.82,0.5731,HIGH,0.4269,-3.44,-26.34,-17.05,-13.92,-10.73,2.44,28.2,INCREASING,DECREASING,0.37,-3.35,306.7186,289.0872,0.3116,61.2096,INDIA,2.62,38.5,LOW,80.44,0.1,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2021-Q1,20211,2021,1006,Rice,7521,45526,255954,281942,2804228,2.94,17.79,79.27,2.67,1.62,0.6609,HIGH,0.3391,3.1,-38.31,-8.01,56.45,44.97,2.6,24.73,INCREASING,DECREASING,0.32,-8.73,219.7246,133.7239,0.5581,63.25,INDIA,2.94,41.3,MEDIUM,84.06,0.17,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2021-Q2,20212,2021,1006,Rice,804,58657,256792,274224,2410620,0.31,22.84,76.85,0.29,2.43,0.6428,HIGH,0.3572,-89.31,28.84,0.33,-2.74,-14.04,2.03,24.26,DECREASING,DECREASING,-2.63,5.05,24.071,199.7719,0.5988,48.6167,INDIA,0.31,39.44,LOW,80.99,0.01,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2021-Q3,20213,2021,1006,Rice,15300,59881,242538,203384,2216306,6.31,24.69,69.0,7.52,2.7,0.541,HIGH,0.459,1802.99,2.09,-5.55,-25.83,-8.06,3.04,22.96,INCREASING,INCREASING,6.0,1.85,653.9125,234.8574,0.4446,42.1559,INDIA,6.31,39.39,LOW,82.65,0.26,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2021-Q4,20214,2021,1006,Rice,901,62000,262466,276108,2262638,0.34,23.62,76.04,0.33,2.74,0.634,HIGH,0.366,-94.11,3.54,8.22,35.76,2.09,2.47,22.24,DECREASING,INCREASING,-5.97,-1.07,26.2118,220.1042,0.5389,41.4094,INDIA,0.34,39.19,LOW,80.69,0.01,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2022-Q1,20221,2022,1006,Rice,15679,70603,359620,210525,2772168,4.36,19.63,76.01,7.45,2.55,0.6182,HIGH,0.3818,1640.18,13.88,37.02,-23.75,22.52,2.83,22.7,INCREASING,DECREASING,4.02,-3.99,436.612,149.3085,0.3424,28.3692,INDIA,4.36,40.73,MEDIUM,83.89,0.22,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2022-Q2,20222,2022,1006,Rice,1312,90447,389918,244709,2722577,0.34,23.2,76.46,0.54,3.32,0.6384,HIGH,0.3616,-91.63,28.11,8.43,16.24,-1.79,2.84,22.78,DECREASING,INCREASING,-4.02,3.57,28.9891,179.6245,0.4046,23.7055,INDIA,0.34,39.32,LOW,80.86,0.01,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2022-Q3,20223,2022,1006,Rice,15873,113616,381527,292248,2754089,4.16,29.78,66.06,5.43,4.13,0.5268,HIGH,0.4732,1109.83,25.62,-2.15,19.43,1.16,2.3,24.06,INCREASING,INCREASING,3.82,6.58,300.1283,227.9613,0.4515,27.0713,INDIA,4.16,37.88,LOW,79.75,0.14,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2022-Q4,20224,2022,1006,Rice,761,83266,274676,286222,2521800,0.28,30.31,69.41,0.27,3.3,0.5737,HIGH,0.4263,-95.21,-26.71,-28.01,-2.06,-8.43,2.28,25.73,DECREASING,INCREASING,-3.88,0.53,20.4073,253.4318,0.5698,32.8803,INDIA,0.28,37.35,LOW,77.99,0.01,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2023-Q1,20231,2023,1006,Rice,15718,84288,326551,169080,3145316,4.81,25.81,69.38,9.3,2.68,0.5503,HIGH,0.4497,1965.44,1.23,18.89,-40.93,24.73,2.4,27.28,INCREASING,DECREASING,4.53,-4.5,600.1763,173.0116,0.3001,27.7154,INDIA,4.81,38.91,LOW,81.6,0.19,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2023-Q2,20232,2023,1006,Rice,740,83780,347336,176296,2822230,0.21,24.12,75.67,0.42,2.97,0.6308,HIGH,0.3692,-95.29,-0.6,6.37,4.27,-10.27,2.37,27.51,DECREASING,DECREASING,-4.6,-1.69,25.4779,180.1868,0.3078,27.9869,INDIA,0.21,39.03,LOW,80.44,0.01,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2023-Q3,20233,2023,1006,Rice,14225,92427,338343,308909,2474775,4.2,27.32,68.48,4.6,3.73,0.5454,HIGH,0.4546,1822.3,10.32,-2.59,75.22,-12.31,2.38,26.89,INCREASING,INCREASING,3.99,3.2,286.9388,232.7184,0.5183,24.1749,INDIA,4.2,38.46,LOW,80.75,0.15,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2023-Q4,20234,2023,1006,Rice,14357,118024,410288,329464,2022289,3.5,28.77,67.73,4.36,5.84,0.5427,HIGH,0.4573,0.93,27.69,21.26,6.65,-18.28,3.18,26.5,INCREASING,INCREASING,-0.7,1.45,223.9194,299.8908,0.4434,18.3758,INDIA,3.5,38.03,LOW,79.89,0.12,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2024-Q1,20241,2024,1006,Rice,27910,87160,368132,199962,3098049,7.58,23.68,68.74,13.96,2.81,0.5343,HIGH,0.4657,94.4,-26.15,-10.27,-39.31,53.2,3.87,25.97,INCREASING,DECREASING,4.08,-5.09,799.3438,161.1203,0.3092,23.1723,INDIA,7.58,39.82,LOW,83.56,0.32,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2024-Q2,20242,2024,1006,Rice,422,105624,391879,192523,2808421,0.11,26.95,72.94,0.22,3.76,0.6047,HIGH,0.3953,-98.49,21.18,6.45,-3.72,-9.35,3.85,26.68,DECREASING,INCREASING,-7.47,3.27,11.7924,202.336,0.3032,24.1937,INDIA,0.11,38.2,LOW,79.26,0.0,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2024-Q3,20243,2024,1006,Rice,14515,114203,393795,161622,2311996,3.69,29.0,67.31,8.98,4.94,0.5385,HIGH,0.4615,3339.57,8.12,0.49,-16.05,-17.68,3.72,27.1,DECREASING,INCREASING,3.58,2.05,480.8074,264.4509,0.2636,28.8561,INDIA,3.69,38.0,LOW,79.88,0.13,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2024-Q4,20244,2024,1006,Rice,14027,115514,462543,222733,3605890,3.03,24.97,72.0,6.3,3.2,0.5817,HIGH,0.4183,-3.36,1.15,17.46,37.81,55.96,3.6,26.15,DECREASING,DECREASING,-0.66,-4.03,287.0469,146.0141,0.2839,35.0631,INDIA,3.03,38.97,LOW,81.22,0.12,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2025-Q1,20251,2025,1006,Rice,13194,110876,472589,187033,3745942,2.79,23.46,73.75,7.05,2.96,0.5997,HIGH,0.4003,-5.94,-4.02,2.17,-16.03,3.88,2.4,26.1,INCREASING,DECREASING,-0.24,-1.51,314.702,132.0437,0.2859,31.8292,INDIA,2.79,39.39,LOW,81.73,0.12,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2025-Q2,20252,2025,1006,Rice,334,99965,404639,212807,2905751,0.08,24.7,75.22,0.16,3.44,0.6268,HIGH,0.3732,-97.47,-9.84,-14.38,13.78,-22.43,2.4,25.53,DECREASING,DECREASING,-2.71,1.24,8.1774,179.2448,0.3845,29.5285,INDIA,0.08,38.84,LOW,80.15,0.0,2025-10-25 15:21:53,29,A33;A53;A14;A851;A51;B31;A64;A82;A9;A31,1,1,1,28,1,HIGH
2020-Q3,20203,2020,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",76804,101219,353004,369998,146721,21.76,28.67,49.57,20.76,68.99,0.3753,HIGH,0.6247,,,,,,21.76,28.67,STABLE,STABLE,,,1239.7372,4120.1682,0.5443,2.886,INDIA,21.76,42.14,MEDIUM,66.1,0.76,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2020-Q4,20204,2020,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",67541,106388,361552,396425,145885,18.68,29.43,51.89,17.04,72.93,0.3908,HIGH,0.6092,-12.06,5.11,2.42,7.14,-0.57,20.22,29.05,DECREASING,INCREASING,-3.08,0.76,993.4831,4252.4189,0.5275,3.5528,INDIA,18.68,41.06,MEDIUM,71.23,0.63,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2021-Q1,20211,2021,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",77305,111112,395682,450639,172327,19.54,28.08,52.38,17.15,64.48,0.3914,HIGH,0.6086,14.46,4.44,9.44,13.68,18.13,19.99,28.73,DECREASING,DECREASING,0.86,-1.35,914.0234,3435.4699,0.5771,2.5143,INDIA,19.54,41.51,MEDIUM,61.73,0.7,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2021-Q2,20212,2021,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",93153,122932,472253,469753,185246,19.73,26.03,54.24,19.83,66.36,0.4009,HIGH,0.5991,20.5,10.64,19.35,4.24,7.5,19.93,28.05,DECREASING,DECREASING,0.19,-2.05,885.2733,2962.5534,0.5578,2.0315,INDIA,19.73,41.89,MEDIUM,57.8,0.76,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2021-Q3,20213,2021,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",73327,106944,411522,483285,178134,17.82,25.99,56.19,15.17,60.04,0.415,HIGH,0.585,-21.28,-13.01,-12.86,2.88,-3.84,18.94,27.38,DECREASING,DECREASING,-1.91,-0.04,777.3066,3075.6814,0.6227,1.9969,INDIA,17.82,41.36,MEDIUM,56.7,0.69,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2021-Q4,20214,2021,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",81510,128081,454199,700363,231394,17.95,28.2,53.85,11.64,55.35,0.4017,HIGH,0.5983,11.16,19.76,10.37,44.92,29.9,18.76,27.07,DECREASING,INCREASING,0.13,2.21,540.2146,2569.2789,0.7899,2.4472,INDIA,17.95,41.03,MEDIUM,60.37,0.64,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2022-Q1,20221,2022,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",115989,136847,503054,636008,242874,23.06,27.2,49.74,18.24,56.34,0.3746,HIGH,0.6254,42.3,6.84,10.76,-9.19,4.96,19.64,26.86,INCREASING,INCREASING,5.11,-1.0,764.301,2361.3722,0.7394,1.7768,INDIA,23.06,42.77,MEDIUM,56.11,0.85,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2022-Q2,20222,2022,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",93159,142904,572578,664837,262653,16.27,24.96,58.77,14.01,54.41,0.4342,HIGH,0.5658,-19.68,4.43,13.82,4.53,8.14,18.77,26.59,DECREASING,DECREASING,-6.79,-2.24,515.9407,2003.3285,0.7485,1.5574,INDIA,16.27,41.16,MEDIUM,52.1,0.65,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2022-Q3,20223,2022,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",74548,143476,482242,748290,232103,15.46,29.75,54.79,9.96,61.82,0.4126,HIGH,0.5874,-19.98,0.4,-15.78,12.55,-11.63,18.18,27.53,DECREASING,INCREASING,-0.81,4.79,435.5378,2702.4538,0.9147,1.805,INDIA,15.46,40.11,MEDIUM,52.33,0.52,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2022-Q4,20224,2022,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",60115,114191,393248,703648,218341,15.29,29.04,55.67,8.54,52.3,0.4176,HIGH,0.5824,-19.36,-20.41,-18.45,-5.97,-5.93,17.52,27.74,DECREASING,INCREASING,-0.17,-0.71,458.0213,2803.8506,0.9784,1.9885,INDIA,15.29,40.17,MEDIUM,54.39,0.53,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2023-Q1,20231,2023,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",69700,138457,420696,619308,236170,16.57,32.91,50.52,11.25,58.63,0.391,HIGH,0.609,15.94,21.25,6.98,-11.99,8.17,15.9,29.16,INCREASING,INCREASING,1.28,3.87,564.0044,2937.9649,0.8532,1.6153,INDIA,16.57,40.02,MEDIUM,49.62,0.5,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2023-Q2,20232,2023,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",81856,95786,377457,605254,181265,21.69,25.38,52.93,13.52,52.84,0.3916,HIGH,0.6084,17.44,-30.82,-10.28,-2.27,-23.25,17.25,29.27,INCREASING,DECREASING,5.12,-7.53,755.3882,2951.5178,0.9722,1.6541,INDIA,21.69,42.59,MEDIUM,55.07,0.85,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2023-Q3,20233,2023,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",63804,91004,350709,554133,205873,18.19,25.95,55.86,11.51,44.2,0.4125,HIGH,0.5875,-22.05,-4.99,-7.09,-8.45,13.58,17.93,28.32,INCREASING,DECREASING,-3.5,0.57,692.1684,2657.2902,0.897,1.9402,INDIA,18.19,41.47,MEDIUM,56.3,0.7,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2023-Q4,20234,2023,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",67721,110914,362652,530508,236065,18.67,30.58,50.75,12.77,46.98,0.3859,HIGH,0.6141,6.14,21.88,3.41,-4.26,14.67,18.78,28.7,DECREASING,INCREASING,0.48,4.63,742.1064,2731.4263,0.8078,2.4268,INDIA,18.67,40.91,MEDIUM,59.5,0.61,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2024-Q1,20241,2024,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",84225,130799,418735,501848,262117,20.11,31.24,48.65,16.78,49.9,0.3747,HIGH,0.6253,24.37,17.93,15.46,-5.4,11.04,19.66,28.29,INCREASING,INCREASING,1.44,0.66,844.9954,2512.4347,0.6822,1.7236,INDIA,20.11,41.3,MEDIUM,52.78,0.64,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
2024-Q2,20242,2024,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ...",79000,129251,415697,559875,238837,19.0,31.09,49.91,14.11,54.12,0.3819,HIGH,0.6181,-6.2,-1.18,-0.73,11.56,-8.88,18.99,29.72,INCREASING,INCREASING,-1.11,-0.15,715.6224,2744.6073,0.8312,1.9396,INDIA,19.0,40.96,MEDIUM,54.56,0.61,2025-10-25 15:21:53,48,F69;P15;A31;E1;B7;B33;B31;B32;B85;B89,1,1,1,35,13,HIGH
